mapping_id,partition,methods,path,route_name,capability_owner,runtime_owner,external_effects,call_count,structured_route_count,normalized_access_count,ambiguous_access_count,first_called_at,last_called_at,ui_referenced,retired_or_blocked_marker,recommended_tier,recommendation_basis,traffic_match_quality,candidate_v2_operation_id,candidate_v2_method,candidate_v2_path,human_signoff,data_window_start,data_window_end
LEGACY-API-0060,S04,POST,/admin/owner-migration,api.admin_owner_migration_action,owner_migration,ai_crm_next,none,0,0,0,0,,,true,false,A,ui_referenced_with_zero_observed_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0061,S04,GET,/admin/questionnaires,api.admin_questionnaires,questionnaire,ai_crm_next,none,320,213,107,0,2026-07-13T14:02:02.683859+08:00,2026-08-10T08:58:16.654919+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0062,S04,GET,/admin/questionnaires/external-push-logs,api.admin_console_global_questionnaire_external_push_logs,questionnaire,ai_crm_next,none,2,0,2,0,2026-07-13T14:08:03.500330+08:00,2026-07-13T14:45:04.275617+08:00,true,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0063,S04,GET,/admin/questionnaires/new,api.admin_console_questionnaire_new,questionnaire,ai_crm_next,none,6,0,6,0,2026-07-13T14:08:01.753566+08:00,2026-07-17T17:26:16.105404+08:00,true,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0064,S04,GET,/admin/questionnaires/ui,api.admin_console_questionnaires,questionnaire,ai_crm_next,none,2,0,2,0,2026-07-13T14:07:57.454427+08:00,2026-07-13T14:44:59.079339+08:00,true,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0065,S04,GET,/admin/questionnaires/{questionnaire_id:int},api.admin_console_questionnaire_detail,questionnaire,ai_crm_next,none,38,28,10,0,2026-07-13T14:04:38.850627+08:00,2026-08-10T00:08:20.377471+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0066,S04,GET,/admin/questionnaires/{questionnaire_id:int}/external-push-logs,api.admin_console_questionnaire_external_push_logs,questionnaire,ai_crm_next,none,0,0,0,0,,,true,false,A,ui_referenced_with_zero_observed_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0067,S04,GET,/admin/questionnaires/{questionnaire_id:int}/operations,api.admin_console_questionnaire_operations,questionnaire,ai_crm_next,none,13,7,6,0,2026-07-15T10:04:24.337735+08:00,2026-08-10T00:01:57.910618+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0068,S04,GET,/admin/radar-links,api.admin_radar_links,radar_links,ai_crm_next,none,271,167,104,0,2026-07-13T14:02:03.739172+08:00,2026-08-09T23:16:53.919492+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0069,S04,GET,/admin/radar-links/new,api.admin_radar_link_new,radar_links,ai_crm_next,none,7,2,5,0,2026-07-13T14:08:18.316574+08:00,2026-08-03T16:21:00.391870+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0070,S04,GET,/admin/radar-links/{link_id:int}/detail,api.admin_radar_link_detail,radar_links,ai_crm_next,none,4,1,3,0,2026-07-15T23:02:41.231503+08:00,2026-08-03T16:19:21.146350+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0071,S04,GET,/admin/radar-links/{link_id:int}/edit,api.admin_radar_link_edit,radar_links,ai_crm_next,none,4,1,3,0,2026-07-16T14:40:19.950274+08:00,2026-08-03T16:19:04.581854+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0072,S02,GET,/admin/runtime-config,api.admin_runtime_config,admin_config,ai_crm_next,none,2,0,2,0,2026-07-13T14:06:52.241398+08:00,2026-07-13T14:44:36.908079+08:00,true,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0073,S04,GET,/admin/service-period-products,api.admin_service_period_products_page,service_period,ai_crm_next,none,287,174,113,0,2026-07-11T12:25:25.698489+08:00,2026-08-09T23:16:54.219201+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0074,S04,GET,/admin/service-period-products/new,api.admin_service_period_product_new_page,service_period,ai_crm_next,none,3,1,2,0,2026-07-13T14:08:21.085523+08:00,2026-07-30T20:58:53.856476+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0075,S04,GET,/admin/service-period-products/{service_product_id}/data,api.admin_service_period_product_data_page,service_period,ai_crm_next,none,110,32,78,0,2026-07-11T01:03:27.102226+08:00,2026-08-09T00:45:18.429919+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0076,S04,GET,/admin/service-period-products/{service_product_id}/edit,api.admin_service_period_product_edit_page,service_period,ai_crm_next,none,19,12,7,0,2026-07-13T14:08:38.013734+08:00,2026-08-07T17:49:24.335827+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0077,S03,GET,/admin/user-ops,api.admin_user_ops,ops_enrollment,ai_crm_next,none,3,0,3,0,2026-07-13T14:07:56.980332+08:00,2026-07-13T17:56:06.353318+08:00,true,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0078,S03,GET,/admin/user-ops/ui,api.admin_user_ops_ui,ops_enrollment,ai_crm_next,none,5,0,5,0,2026-07-13T14:07:28.898085+08:00,2026-07-13T17:56:02.838802+08:00,false,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0079,S04,GET,/admin/wechat-pay/products,api.admin_wechat_pay_products_page,commerce,ai_crm_next,none,347,232,115,0,2026-07-11T12:25:26.249039+08:00,2026-08-09T23:16:54.121053+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0080,S04,GET,/admin/wechat-pay/products/new,api.admin_wechat_pay_product_new_page,commerce,ai_crm_next,none,15,13,2,0,2026-07-13T14:08:19.725914+08:00,2026-08-07T23:42:39.538593+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0081,S04,GET,/admin/wechat-pay/products/{product_id}/edit,api.admin_wechat_pay_product_edit_page,commerce,ai_crm_next,none,57,33,24,0,2026-07-13T14:08:47.764597+08:00,2026-08-07T23:43:56.291711+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0082,S04,GET,/admin/wechat-pay/transactions,api.admin_wechat_pay_transactions_page,commerce,ai_crm_next,none,2,0,2,0,2026-07-13T14:08:22.282745+08:00,2026-07-13T14:45:11.168595+08:00,true,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0083,S04,GET,/admin/wechat-pay/transactions/{order_id},api.admin_wechat_pay_transaction_detail_page,commerce,ai_crm_next,none,63,28,35,0,2026-07-12T12:20:08.978536+08:00,2026-08-09T15:53:47.247784+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0084,S04,GET,/admin/wechat-shop/transactions,api.admin_wechat_shop_transactions_page,commerce,ai_crm_next,none,2,0,2,0,2026-07-13T14:08:23.574746+08:00,2026-07-13T14:45:18.235378+08:00,true,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0085,S04,GET,/admin/wechat-shop/transactions/{order_id},api.admin_wechat_shop_transaction_detail_page,commerce,ai_crm_next,none,8,2,6,0,2026-07-12T13:27:17.367735+08:00,2026-08-07T08:48:38.942414+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0086,S02,GET,/admin/wecom-tags,api.admin_wecom_tags_page,customer_tags,ai_crm_next,staging_disabled,276,170,106,0,2026-07-11T11:03:14.138812+08:00,2026-08-09T23:16:49.952868+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0087,S04,GET,/api/admin/ai-assist/contract,ai_assist_contract,ai_assist,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0088,S04,POST,/api/admin/ai-assist/review-plans,create_admin_ai_assist_review_plan,ai_assist,ai_crm_next,none,1,0,1,0,2026-07-13T19:00:28.355779+08:00,2026-07-13T19:00:28.355779+08:00,false,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0089,S03,GET,/api/admin/ai-audience/package-groups,api.admin_ai_audience_package_groups,ai_audience_ops,ai_crm_next,none,80,80,0,0,2026-08-01T15:24:07.762483+08:00,2026-08-09T21:50:29.561182+08:00,true,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0090,S03,POST,/api/admin/ai-audience/package-groups,api.admin_ai_audience_package_group_create,ai_audience_ops,ai_crm_next,none,1,1,0,0,2026-08-01T15:24:23.547249+08:00,2026-08-01T15:24:23.547249+08:00,true,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0091,S03,DELETE,/api/admin/ai-audience/package-groups/{group_id},api.admin_ai_audience_package_group_delete,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,true,false,A,ui_referenced_with_zero_observed_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0092,S03,PATCH,/api/admin/ai-audience/package-groups/{group_id},api.admin_ai_audience_package_group_update,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,true,false,A,ui_referenced_with_zero_observed_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0093,S03,GET,/api/admin/ai-audience/packages,api.admin_ai_audience_packages,ai_audience_ops,ai_crm_next,none,402,265,137,0,2026-07-11T11:03:39.733482+08:00,2026-08-09T23:16:53.206869+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0094,S03,POST,/api/admin/ai-audience/packages,api.admin_ai_audience_package_create,ai_audience_ops,ai_crm_next,none,1,0,1,0,2026-07-13T18:05:22.033680+08:00,2026-07-13T18:05:22.033680+08:00,true,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0095,S03,DELETE,/api/admin/ai-audience/packages/{package_id},api.admin_ai_audience_package_delete,ai_audience_ops,ai_crm_next,none,2,1,1,0,2026-07-13T18:09:28.746958+08:00,2026-08-01T11:24:14.955806+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0096,S03,GET,/api/admin/ai-audience/packages/{package_id},api.admin_ai_audience_package_detail,ai_audience_ops,ai_crm_next,none,32,25,7,0,2026-07-12T16:12:37.961377+08:00,2026-08-03T16:30:50.814245+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0097,S03,PATCH,/api/admin/ai-audience/packages/{package_id},api.admin_ai_audience_package_update,ai_audience_ops,ai_crm_next,none,3,3,0,0,2026-08-01T15:24:31.444445+08:00,2026-08-01T15:24:44.424669+08:00,true,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0098,S03,POST,/api/admin/ai-audience/packages/{package_id}/activate,api.admin_ai_audience_package_activate,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,true,false,A,ui_referenced_with_zero_observed_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0099,S03,DELETE,/api/admin/ai-audience/packages/{package_id}/automation-binding,api.admin_ai_audience_package_automation_binding_delete,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,true,false,A,ui_referenced_with_zero_observed_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0100,S03,GET,/api/admin/ai-audience/packages/{package_id}/automation-binding,api.admin_ai_audience_package_automation_binding,ai_audience_ops,ai_crm_next,none,16,16,0,0,2026-08-01T15:24:27.243344+08:00,2026-08-03T16:30:50.637760+08:00,true,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0101,S03,PUT,/api/admin/ai-audience/packages/{package_id}/automation-binding,api.admin_ai_audience_package_automation_binding_put,ai_audience_ops,ai_crm_next,none,1,1,0,0,2026-08-01T15:25:06.525690+08:00,2026-08-01T15:25:06.525690+08:00,true,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0102,S03,POST,/api/admin/ai-audience/packages/{package_id}/copy,api.admin_ai_audience_package_copy,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,true,false,A,ui_referenced_with_zero_observed_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0103,S03,GET,/api/admin/ai-audience/packages/{package_id}/members,api.admin_ai_audience_package_members,ai_audience_ops,ai_crm_next,none,32,26,6,0,2026-07-12T16:13:06.564603+08:00,2026-08-03T16:30:50.672490+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0104,S03,POST,/api/admin/ai-audience/packages/{package_id}/pause,api.admin_ai_audience_package_pause,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,true,false,A,ui_referenced_with_zero_observed_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0105,S03,POST,/api/admin/ai-audience/packages/{package_id}/preview,api.admin_ai_audience_package_preview,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0106,S03,POST,/api/admin/ai-audience/packages/{package_id}/publish,api.admin_ai_audience_package_publish,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0107,S03,GET,/api/admin/ai-audience/packages/{package_id}/send-records,api.admin_ai_audience_package_send_records,ai_audience_ops,ai_crm_next,none,5,5,0,0,2026-08-01T18:18:28.792820+08:00,2026-08-03T16:30:51.719978+08:00,true,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0108,S03,GET,/api/admin/ai-audience/packages/{package_id}/send-records/{record_id},api.admin_ai_audience_package_send_record_detail,ai_audience_ops,ai_crm_next,none,1,1,0,0,2026-08-03T16:30:56.492261+08:00,2026-08-03T16:30:56.492261+08:00,true,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0109,S03,GET,/api/admin/ai-audience/packages/{package_id}/senders,api.admin_ai_audience_package_senders,ai_audience_ops,ai_crm_next,none,31,25,6,0,2026-07-12T16:12:38.127062+08:00,2026-08-03T16:30:50.634530+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0110,S03,PUT,/api/admin/ai-audience/packages/{package_id}/senders,api.admin_ai_audience_package_senders_replace,ai_audience_ops,ai_crm_next,none,3,3,0,0,2026-07-31T08:32:20.124525+08:00,2026-07-31T09:14:32.949669+08:00,true,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0111,S03,PUT,/api/admin/ai-audience/packages/{package_id}/template-config,api.admin_ai_audience_package_template_config,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,true,false,A,ui_referenced_with_zero_observed_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0112,S03,POST,/api/admin/ai-audience/packages/{package_id}/template-preview,api.admin_ai_audience_package_template_preview,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,true,false,A,ui_referenced_with_zero_observed_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
